,Best Score,Best Map,First time of the best,First node of the best,Total time,td
336,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.22044801712036133,528,1.0150971412658691,5
337,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.25084686279296875,547,1.0351989269256592,5
338,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.13467168807983398,308,1.0018649101257324,5
339,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.17794585227966309,428,1.0158159732818604,5
340,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.21142888069152832,473,1.0070819854736328,5
341,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.21011090278625488,475,1.024893045425415,5
342,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1622910499572754,322,1.0174150466918945,5
343,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.19996118545532227,454,1.0297348499298096,5
344,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.18636488914489746,457,1.0313029289245605,5
345,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1611487865447998,399,1.0111169815063477,5
346,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.13597631454467773,334,1.0147583484649658,5
347,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1932530403137207,505,1.0217549800872803,5
348,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.2478790283203125,614,1.0005440711975098,5
349,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.20272111892700195,496,1.0232932567596436,5
350,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.23844289779663086,553,1.0005559921264648,5
351,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.21493101119995117,484,1.005307912826538,5
352,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.14901304244995117,393,1.0252602100372314,5
353,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.24749088287353516,573,1.032052993774414,5
354,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.1941843032836914,500,1.003688097000122,5
355,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.14273285865783691,379,1.007361888885498,5
356,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.27396106719970703,661,1.0127308368682861,5
357,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.20318388938903809,524,1.0287179946899414,5
358,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.231248140335083,591,1.021327018737793,5
359,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.28702807426452637,682,1.017690896987915,5
360,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.21774601936340332,541,1.0244669914245605,5
361,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.2520477771759033,614,1.0189309120178223,5
362,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.1262049674987793,293,1.0289669036865234,5
363,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.11461567878723145,318,1.0217506885528564,5
364,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1665632724761963,412,1.0226731300354004,5
365,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.2331981658935547,571,1.000319004058838,5
366,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.20035409927368164,498,1.0051910877227783,5
367,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.10970807075500488,295,1.005969762802124,5
368,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.17876911163330078,457,1.0116181373596191,5
369,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.17837834358215332,406,1.0285401344299316,5
370,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.29287028312683105,617,1.0088629722595215,5
371,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.2437279224395752,519,1.0169379711151123,5
372,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.15850543975830078,336,1.005859136581421,5
373,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.18428277969360352,415,1.0006117820739746,5
374,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.2889978885650635,681,1.0142710208892822,5
375,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.21562719345092773,509,1.0092840194702148,5
376,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.18291497230529785,438,1.012225866317749,5
377,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.17893695831298828,417,1.0294060707092285,5
378,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1559898853302002,393,1.0213541984558105,5
379,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.14012694358825684,367,1.0056910514831543,5
380,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.28029417991638184,661,1.005047082901001,5
381,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.17049908638000488,427,1.0104618072509766,5
382,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.17121219635009766,434,1.0031921863555908,5
383,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.32130002975463867,728,1.007967233657837,5
384,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.2160351276397705,527,1.0279669761657715,5
385,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.13207697868347168,334,1.002546787261963,5
386,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1375129222869873,362,1.0100071430206299,5
387,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.16172409057617188,406,1.0091118812561035,5
388,35,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.16840910911560059,467,1.0160682201385498,5
389,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.18709516525268555,452,1.0296082496643066,5
390,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.15407514572143555,408,1.019252061843872,5
391,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.20578789710998535,507,1.0061371326446533,5
392,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1926262378692627,452,1.0322420597076416,5
393,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.2421271800994873,569,1.0150501728057861,5
394,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.23694992065429688,591,1.0350351333618164,5
395,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.24332308769226074,593,1.0152060985565186,5
396,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.17021632194519043,415,1.0202879905700684,5
397,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1981801986694336,524,1.0288000106811523,5
398,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.160567045211792,383,1.0006978511810303,5
399,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.21943306922912598,547,1.014186143875122,5
400,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.21521592140197754,521,1.023702621459961,6
401,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.1801011562347412,437,1.0146572589874268,6
402,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.26418113708496094,547,1.0346522331237793,6
403,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.21225690841674805,504,1.0280239582061768,6
404,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.34743404388427734,783,1.0244090557098389,6
405,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.13184428215026855,334,1.021104097366333,6
406,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.2590949535369873,598,1.017535924911499,6
407,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1868000030517578,459,1.0114390850067139,6
408,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.23339581489562988,575,1.0274391174316406,6
409,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.15690374374389648,386,1.0293958187103271,6
410,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.23308777809143066,547,1.0360376834869385,6
411,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.21524596214294434,487,1.0292799472808838,6
412,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.18059229850769043,435,1.0068590641021729,6
413,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.12957382202148438,338,1.0062799453735352,6
414,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.17127609252929688,426,1.0280940532684326,6
415,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1628270149230957,434,1.025871753692627,6
416,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.22110414505004883,547,1.0031449794769287,6
417,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.1714308261871338,456,1.0151360034942627,6
418,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.1645948886871338,413,1.0258779525756836,6
419,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1697542667388916,412,1.0056791305541992,6
420,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.12887096405029297,332,1.0272541046142578,6
421,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.2337021827697754,525,1.01220703125,6
422,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.19193530082702637,475,1.0313560962677002,6
423,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.20492815971374512,480,1.0128998756408691,6
424,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.3184690475463867,739,1.000905990600586,6
425,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.12003898620605469,313,1.0106241703033447,6
426,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.24880409240722656,593,1.0140249729156494,6
427,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.15095019340515137,410,1.0105321407318115,6
428,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.17638778686523438,429,1.013988971710205,6
429,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.18010377883911133,461,1.016157865524292,6
430,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['7' '6' 'C' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['C' 'R' '2' '6' '5']]",0.2623927593231201,637,1.0298340320587158,6
431,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1218869686126709,340,1.0137672424316406,6
432,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.17963719367980957,458,1.0194408893585205,6
433,42,"[['2' '3' '3' 'X' '6']
 ['4' 'X' '3' '2' '3']
 ['3' '1' '1' '6' 'X']
 ['C' '6' '5' '8' '5']
 ['S' 'R' 'S' '9' '1']
 ['4' 'R' 'C' '6' '5']]",0.1957688331604004,462,1.0314369201660156,6
